city,age,gender
raichur,68,F
raichur,67,F
raichur,70,F
raichur,78,F
raichur,77,F
raichur,81,F
gangawati,0,F
gangawati,2,M
gangawati,8,M
gangawati,6,F
gangawati,13,M
gangawati,17,F
gangawati,15,M
gangawati,21,F
gangawati,26,F
gangawati,31,F
gangawati,31,F
gangawati,35,F
gangawati,42,M
gangawati,45,M
gangawati,45,M
gangawati,50,M
gangawati,55,F
gangawati,57,F
gangawati,60,F
gangawati,63,F
gangawati,66,F
gangawati,70,F
gangawati,78,F
gangawati,88,F
gangawati,84,F
gadag-betigeri,1,F
gadag-betigeri,5,M
gadag-betigeri,8,M
gadag-betigeri,10,M
gadag-betigeri,12,M
gadag-betigeri,16,M
gadag-betigeri,22,F
gadag-betigeri,20,F
gadag-betigeri,25,F
gadag-betigeri,25,F
gadag-betigeri,31,M
gadag-betigeri,30,F
gadag-betigeri,37,F
gadag-betigeri,40,F
gadag-betigeri,41,F
gadag-betigeri,48,M
gadag-betigeri,52,F
gadag-betigeri,56,F
gadag-betigeri,63,F
gadag-betigeri,66,F
gadag-betigeri,71,F
gadag-betigeri,70,F
gadag-betigeri,75,F
gadag-betigeri,76,F
gadag-betigeri,85,F
gadag-betigeri,86,F
hubli-dharwad,2,M
hubli-dharwad,8,M
hubli-dharwad,11,F
hubli-dharwad,12,M
hubli-dharwad,16,M
hubli-dharwad,22,F
hubli-dharwad,28,F
hubli-dharwad,32,F
hubli-dharwad,36,F
hubli-dharwad,38,F
hubli-dharwad,42,F
hubli-dharwad,45,F
hubli-dharwad,52,M
hubli-dharwad,57,M
hubli-dharwad,57,M
hubli-dharwad,61,F
hubli-dharwad,63,F
hubli-dharwad,68,F
hubli-dharwad,73,F
hubli-dharwad,78,F
hubli-dharwad,81,F
ranibennur,0,F
ranibennur,2,F
ranibennur,8,M
ranibennur,12,F
ranibennur,18,M
ranibennur,20,F
ranibennur,26,M
ranibennur,25,M
ranibennur,31,F
ranibennur,35,F
ranibennur,36,F
ranibennur,41,M
ranibennur,47,F
ranibennur,45,M
ranibennur,53,F
ranibennur,58,M
ranibennur,57,M
ranibennur,60,F
ranibennur,60,F
ranibennur,68,M
ranibennur,68,F
ranibennur,70,F
ranibennur,70,F
ranibennur,77,F
ranibennur,83,F
hospet,3,M
hospet,2,M
hospet,8,F
hospet,11,M
hospet,11,M
hospet,17,M
hospet,21,F
hospet,25,F
hospet,25,F
hospet,30,F
hospet,32,M
hospet,38,M
hospet,43,F
hospet,45,F
hospet,51,F
hospet,51,F
hospet,58,F
hospet,63,F
hospet,67,F
hospet,70,F
hospet,71,F
hospet,77,F
hospet,78,F
hospet,83,F
hospet,87,F
bellary,0,F
bellary,6,M
bellary,5,M
bellary,10,M
bellary,13,M
bellary,15,F
bellary,18,F
bellary,21,F
bellary,22,F
bellary,28,F
bellary,27,F
bellary,31,F
bellary,36,M
bellary,43,M
bellary,43,M
bellary,47,M
bellary,53,F
bellary,51,M
bellary,56,F
bellary,62,F
bellary,60,F
bellary,66,F
bellary,67,F
bellary,72,F
bellary,77,F
bellary,81,F
bellary,84,F
chitradurga,3,M
chitradurga,2,M
chitradurga,5,F
chitradurga,13,F
chitradurga,16,M
chitradurga,16,M
chitradurga,20,F
chitradurga,25,F
chitradurga,31,F
chitradurga,32,M
chitradurga,37,F
chitradurga,43,M
chitradurga,46,F
chitradurga,52,F
chitradurga,58,M
chitradurga,58,M
chitradurga,61,M
chitradurga,63,F
chitradurga,65,F
chitradurga,70,F
chitradurga,78,M
chitradurga,75,M
chitradurga,85,F
davanagere,3,M
davanagere,0,M
davanagere,8,F
davanagere,10,M
davanagere,10,M
davanagere,17,M
davanagere,15,M
davanagere,23,M
davanagere,22,F
davanagere,28,F
davanagere,30,F
davanagere,38,F
davanagere,35,F
davanagere,41,F
davanagere,47,F
davanagere,51,F
davanagere,52,M
davanagere,55,M
davanagere,55,M
davanagere,62,M
davanagere,68,F
davanagere,65,F
davanagere,70,F
davanagere,78,F
davanagere,75,F
davanagere,87,F
davanagere,82,F
shimoga,0,M
shimoga,2,F
shimoga,7,F
shimoga,11,F
shimoga,18,F
shimoga,17,F
shimoga,23,F
shimoga,23,F
shimoga,25,F
shimoga,25,F
shimoga,32,F
shimoga,38,F
shimoga,40,F
shimoga,41,M
shimoga,46,M
shimoga,51,M
shimoga,52,F
shimoga,55,F
shimoga,61,F
shimoga,66,F
shimoga,72,F
shimoga,78,F
shimoga,80,F
bhadravati,1,M
bhadravati,0,F
bhadravati,5,M
bhadravati,12,F
bhadravati,15,M
bhadravati,23,F
bhadravati,22,F
bhadravati,27,F
bhadravati,26,F
bhadravati,32,M
bhadravati,37,F
bhadravati,38,F
bhadravati,42,F
bhadravati,41,F
bhadravati,48,F
bhadravati,48,F
bhadravati,52,F
bhadravati,50,F
bhadravati,56,M
bhadravati,62,M
bhadravati,68,F
bhadravati,67,F
bhadravati,72,F
bhadravati,76,F
bhadravati,84,F
udupi,1,M
udupi,5,M
udupi,5,F
udupi,13,F
udupi,17,M
udupi,22,F
udupi,23,F
udupi,26,F
udupi,28,F
udupi,33,F
udupi,33,F
udupi,37,F
udupi,43,M
udupi,41,F
udupi,48,F
udupi,45,M
udupi,52,M
udupi,50,F
udupi,55,M
udupi,56,M
udupi,61,F
udupi,61,F
udupi,66,F
udupi,66,F
udupi,70,F
udupi,75,F
udupi,75,F
udupi,84,F
chikmagalur,3,F
chikmagalur,5,F
chikmagalur,13,F
chikmagalur,16,F
chikmagalur,17,F
chikmagalur,23,F
chikmagalur,28,F
chikmagalur,33,F
chikmagalur,32,F
chikmagalur,35,F
chikmagalur,40,F
chikmagalur,48,F
chikmagalur,48,M
chikmagalur,51,M
chikmagalur,55,F
chikmagalur,57,M
chikmagalur,63,F
chikmagalur,66,F
chikmagalur,70,F
chikmagalur,71,F
chikmagalur,76,F
chikmagalur,88,F
chikmagalur,89,F
tumkur,3,M
tumkur,3,M
tumkur,5,M
tumkur,5,F
tumkur,10,F
tumkur,17,F
tumkur,15,M
tumkur,23,M
tumkur,27,F
tumkur,25,F
tumkur,30,F
tumkur,32,F
tumkur,37,F
tumkur,36,F
tumkur,43,M
tumkur,48,M
tumkur,52,F
tumkur,51,M
tumkur,57,F
tumkur,61,F
tumkur,62,F
tumkur,67,F
tumkur,70,F
tumkur,76,F
tumkur,76,F
tumkur,80,F
bbmp,0,M
bbmp,8,F
bbmp,5,M
bbmp,12,M
bbmp,10,F
bbmp,18,M
bbmp,18,F
bbmp,23,M
bbmp,25,M
bbmp,25,M
bbmp,31,F
bbmp,35,F
bbmp,40,M
bbmp,47,M
bbmp,47,M
bbmp,53,M
bbmp,53,M
bbmp,57,M
bbmp,55,M
bbmp,63,F
bbmp,65,F
bbmp,70,M
bbmp,76,F
bbmp,78,F
bbmp,80,F
mandya,1,M
mandya,2,M
mandya,7,M
mandya,5,M
mandya,12,M
mandya,15,F
mandya,15,F
mandya,20,F
mandya,26,F
mandya,30,F
mandya,35,F
mandya,37,F
mandya,43,F
mandya,47,M
mandya,51,M
mandya,51,M
mandya,56,F
mandya,62,F
mandya,62,F
mandya,66,F
mandya,67,F
mandya,73,F
mandya,71,F
mandya,75,F
mandya,76,F
mandya,85,F
hassan,0,F
hassan,2,M
hassan,6,F
hassan,11,F
hassan,12,M
hassan,17,F
hassan,22,F
hassan,25,F
hassan,33,F
hassan,33,F
hassan,37,F
hassan,40,M
hassan,48,M
hassan,52,F
hassan,50,M
hassan,58,M
hassan,57,M
hassan,62,M
hassan,60,F
hassan,67,F
hassan,71,F
hassan,70,F
hassan,78,F
hassan,76,F
hassan,84,F
hassan,84,F
mangalore,1,M
mangalore,7,M
mangalore,10,M
mangalore,10,M
mangalore,18,F
mangalore,21,F
mangalore,23,F
mangalore,25,F
mangalore,27,F
mangalore,33,F
mangalore,32,F
mangalore,37,F
mangalore,35,F
mangalore,40,M
mangalore,42,F
mangalore,46,F
mangalore,53,F
mangalore,51,M
mangalore,57,M
mangalore,60,F
mangalore,63,F
mangalore,68,F
mangalore,73,F
mangalore,72,F
mangalore,78,F
mangalore,89,F
mangalore,80,F
mysore,0,F
mysore,7,F
mysore,13,F
mysore,15,F
mysore,18,F
mysore,22,F
mysore,28,F
mysore,26,F
mysore,33,F
mysore,38,F
mysore,37,F
mysore,42,M
mysore,43,M
mysore,48,M
mysore,52,M
mysore,53,M
mysore,57,M
mysore,61,F
mysore,62,M
mysore,66,F
mysore,67,F
mysore,72,F
mysore,75,F
mysore,87,F
gulbarga,3,M
gulbarga,6,F
gulbarga,5,M
gulbarga,10,F
gulbarga,12,F
gulbarga,17,M
gulbarga,20,F
gulbarga,27,F
gulbarga,31,M
gulbarga,35,F
gulbarga,37,F
gulbarga,40,M
gulbarga,45,F
gulbarga,46,M
gulbarga,53,M
gulbarga,55,F
gulbarga,58,F
gulbarga,62,F
gulbarga,66,M
gulbarga,67,M
gulbarga,71,M
gulbarga,73,M
gulbarga,78,F
gulbarga,77,F
gulbarga,89,F
kolar,3,F
kolar,6,F
kolar,10,F
kolar,16,F
kolar,16,M
kolar,22,F
kolar,28,F
kolar,33,M
kolar,33,F
kolar,35,F
kolar,42,M
kolar,46,F
kolar,53,M
kolar,58,M
kolar,63,M
kolar,66,F
kolar,73,F
kolar,77,F
kolar,76,F
kolar,88,F
robertson pet,2,F
robertson pet,6,M
robertson pet,8,F
robertson pet,11,F
robertson pet,10,M
robertson pet,18,M
robertson pet,22,F
robertson pet,21,F
robertson pet,27,F
robertson pet,32,M
robertson pet,35,F
robertson pet,43,F
robertson pet,40,F
robertson pet,48,F
robertson pet,46,F
robertson pet,52,M
robertson pet,50,M
robertson pet,55,F
robertson pet,60,F
robertson pet,66,F
robertson pet,71,F
robertson pet,72,F
robertson pet,77,F
robertson pet,80,F
kanhangad,2,M
kanhangad,6,M
kanhangad,10,F
kanhangad,15,F
kanhangad,15,F
kanhangad,20,F
kanhangad,27,F
kanhangad,25,F
kanhangad,30,F
kanhangad,33,F
kanhangad,37,F
kanhangad,42,F
kanhangad,45,F
kanhangad,53,F
kanhangad,55,F
kanhangad,60,F
kanhangad,66,F
kanhangad,71,F
kanhangad,76,F
kanhangad,83,F
kanhangad,84,F
kozhikode,1,F
kozhikode,1,M
kozhikode,6,F
kozhikode,13,M
kozhikode,13,M
kozhikode,16,M
kozhikode,18,M
kozhikode,23,F
kozhikode,28,F
kozhikode,25,F
kozhikode,30,F
kozhikode,35,F
kozhikode,41,F
kozhikode,40,F
kozhikode,48,F
kozhikode,52,F
kozhikode,52,F
kozhikode,55,F
kozhikode,63,F
kozhikode,61,F
kozhikode,66,F
kozhikode,73,F
kozhikode,72,F
kozhikode,76,F
kozhikode,75,F
kozhikode,85,F
malappuram,0,F
malappuram,1,M
malappuram,7,F
malappuram,7,M
malappuram,12,M
malappuram,11,M
malappuram,17,M
malappuram,17,M
malappuram,21,F
malappuram,25,F
malappuram,30,F
malappuram,38,F
malappuram,36,F
malappuram,47,F
malappuram,46,F
malappuram,51,M
malappuram,53,M
malappuram,56,F
malappuram,63,F
malappuram,61,F
malappuram,65,F
malappuram,66,F
malappuram,73,F
malappuram,78,F
malappuram,77,F
malappuram,86,F
malappuram,84,F
palakkad,2,F
palakkad,3,M
palakkad,8,M
palakkad,12,M
palakkad,18,F
palakkad,22,F
palakkad,21,F
palakkad,28,F
palakkad,32,F
palakkad,37,F
palakkad,42,F
palakkad,45,F
palakkad,52,F
palakkad,53,F
palakkad,58,F
palakkad,61,F
palakkad,61,F
palakkad,67,F
palakkad,68,F
palakkad,72,F
palakkad,73,F
palakkad,75,F
palakkad,82,F
palakkad,84,F
thrissur,2,F
thrissur,2,M
thrissur,8,M
thrissur,8,F
thrissur,12,F
thrissur,11,M
thrissur,16,M
thrissur,23,F
thrissur,25,F
thrissur,27,F
thrissur,31,F
thrissur,32,F
thrissur,36,F
thrissur,40,F
thrissur,41,F
thrissur,46,F
thrissur,50,F
thrissur,57,F
thrissur,57,F
thrissur,62,F
thrissur,63,F
thrissur,68,F
thrissur,73,F
thrissur,78,F
thrissur,89,F
thrissur,82,F
kochi,2,F
kochi,7,F
kochi,8,M
kochi,11,F
kochi,13,F
kochi,17,F
kochi,18,M
kochi,20,M
kochi,25,F
kochi,28,F
kochi,30,F
kochi,32,F
kochi,36,F
kochi,37,F
kochi,42,F
kochi,42,F
kochi,46,F
kochi,46,F
kochi,52,F
kochi,62,F
kochi,68,F
kochi,71,F
kochi,77,F
kochi,78,F
kochi,88,F
alappuzha,0,F
alappuzha,0,F
alappuzha,6,M
alappuzha,12,M
alappuzha,12,M
alappuzha,15,M
alappuzha,15,M
alappuzha,20,F
alappuzha,22,F
alappuzha,26,F
alappuzha,28,F
alappuzha,30,F
alappuzha,32,F
alappuzha,35,F
alappuzha,42,F
alappuzha,46,F
alappuzha,45,F
alappuzha,52,F
alappuzha,53,F
alappuzha,58,F
alappuzha,56,F
alappuzha,61,F
alappuzha,61,F
alappuzha,68,F
alappuzha,68,F
alappuzha,71,F
alappuzha,77,F
alappuzha,86,F
kollam,0,M
kollam,5,M
kollam,12,M
kollam,18,F
kollam,23,F
kollam,27,F
kollam,25,F
kollam,31,F
kollam,35,F
kollam,41,F
kollam,41,F
kollam,47,F
kollam,52,F
kollam,56,F
kollam,60,F
kollam,66,F
kollam,68,F
kollam,71,F
kollam,78,F
kollam,89,F
thiruvananthapuram,2,M
thiruvananthapuram,7,F
thiruvananthapuram,5,F
thiruvananthapuram,13,F
thiruvananthapuram,18,F
thiruvananthapuram,16,F
thiruvananthapuram,20,F
thiruvananthapuram,20,F
thiruvananthapuram,25,F
thiruvananthapuram,26,F
thiruvananthapuram,31,F
thiruvananthapuram,36,F
thiruvananthapuram,37,F
thiruvananthapuram,43,F
thiruvananthapuram,48,F
thiruvananthapuram,47,F
thiruvananthapuram,52,F
thiruvananthapuram,57,F
thiruvananthapuram,60,F
thiruvananthapuram,63,F
thiruvananthapuram,66,F
thiruvananthapuram,70,F
thiruvananthapuram,76,F
thiruvananthapuram,81,F
thiruvananthapuram,83,F
neyveli,2,M
neyveli,3,M
neyveli,6,F
neyveli,10,F
neyveli,11,M
neyveli,17,F
neyveli,20,M
neyveli,22,M
neyveli,25,F
neyveli,25,F
neyveli,32,F
neyveli,36,F
neyveli,36,F
neyveli,40,F
neyveli,40,F
neyveli,48,M
neyveli,51,M
neyveli,52,M
neyveli,56,M
neyveli,58,M
neyveli,60,F
neyveli,68,F
neyveli,65,F
neyveli,71,F
neyveli,77,F
neyveli,83,F
avadi,3,M
avadi,6,F
avadi,8,M
avadi,13,F
avadi,11,F
avadi,18,F
avadi,18,M
avadi,20,F
avadi,22,M
avadi,25,F
avadi,30,M
avadi,31,F
avadi,38,F
avadi,42,M
avadi,46,M
avadi,50,M
avadi,58,M
avadi,56,M
avadi,61,M
avadi,65,F
avadi,70,F
avadi,73,F
avadi,76,F
avadi,77,F
avadi,83,F
avadi,86,F
ambattur,0,M
ambattur,3,F
ambattur,5,M
ambattur,13,M
ambattur,15,M
ambattur,15,F
ambattur,23,F
ambattur,28,F
ambattur,26,F
ambattur,32,F
ambattur,33,F
ambattur,35,F
ambattur,36,F
ambattur,43,M
ambattur,40,M
ambattur,48,M
ambattur,45,M
ambattur,52,M
ambattur,58,M
ambattur,60,M
ambattur,63,M
ambattur,68,F
ambattur,68,F
ambattur,72,F
ambattur,78,M
ambattur,86,F
tiruvottiyur,2,F
tiruvottiyur,1,M
tiruvottiyur,8,M
tiruvottiyur,5,M
tiruvottiyur,13,F
tiruvottiyur,12,M
tiruvottiyur,15,F
tiruvottiyur,16,F
tiruvottiyur,21,F
tiruvottiyur,25,F
tiruvottiyur,27,F
tiruvottiyur,33,M
tiruvottiyur,36,F
tiruvottiyur,38,F
tiruvottiyur,40,F
tiruvottiyur,40,M
tiruvottiyur,45,M
tiruvottiyur,46,F
tiruvottiyur,53,F
tiruvottiyur,55,M
tiruvottiyur,58,M
tiruvottiyur,63,M
tiruvottiyur,60,M
tiruvottiyur,67,F
tiruvottiyur,65,F
tiruvottiyur,73,F
tiruvottiyur,70,F
tiruvottiyur,76,F
tiruvottiyur,78,F
tiruvottiyur,83,F
madavaram,2,M
madavaram,1,F
madavaram,6,M
madavaram,7,M
madavaram,11,M
madavaram,10,M
madavaram,15,M
madavaram,20,F
madavaram,23,F
madavaram,25,F
madavaram,30,F
madavaram,37,F
madavaram,40,M
madavaram,46,F
madavaram,53,F
madavaram,57,M
madavaram,62,M
madavaram,67,F
madavaram,68,F
madavaram,70,M
madavaram,77,F
madavaram,84,F
madavaram,88,F
chennai,3,F
chennai,3,F
chennai,5,F
chennai,5,M
chennai,10,M
chennai,18,F
chennai,20,F
chennai,28,F
chennai,25,F
chennai,32,F
chennai,36,F
chennai,38,F
chennai,43,F
chennai,45,F
chennai,52,M
chennai,50,M
chennai,56,M
chennai,55,F
chennai,61,M
chennai,60,M
chennai,67,F
chennai,70,F
chennai,76,F
chennai,80,F
tambaram,2,F
tambaram,5,M
tambaram,7,F
tambaram,11,M
tambaram,15,M
tambaram,15,F
tambaram,21,F
tambaram,22,M
tambaram,25,F
tambaram,27,F
tambaram,33,M
tambaram,35,M
tambaram,37,M
tambaram,42,M
tambaram,40,F
tambaram,46,F
tambaram,50,M
tambaram,56,F
tambaram,62,M
tambaram,65,F
tambaram,67,F
tambaram,72,F
tambaram,70,F
tambaram,78,F
tambaram,78,F
tambaram,88,F
tambaram,80,F
alandur,2,F
alandur,2,M
alandur,8,F
alandur,12,F
alandur,15,M
alandur,18,F
alandur,22,F
alandur,27,F
alandur,30,M
alandur,31,F
alandur,38,F
alandur,41,M
alandur,43,M
alandur,48,M
alandur,52,F
alandur,56,F
alandur,55,F
alandur,60,M
alandur,60,M
alandur,67,F
alandur,68,F
alandur,72,M
alandur,71,F
alandur,76,M
alandur,84,F
alandur,81,F
pallavaram,0,F
pallavaram,2,F
pallavaram,8,F
pallavaram,10,M
pallavaram,15,M
pallavaram,15,M
pallavaram,23,F
pallavaram,20,F
pallavaram,28,F
pallavaram,28,F
pallavaram,31,M
pallavaram,38,M
pallavaram,38,F
pallavaram,41,M
pallavaram,41,F
pallavaram,45,F
pallavaram,50,F
pallavaram,51,F
pallavaram,56,M
pallavaram,57,M
pallavaram,61,M
pallavaram,68,M
pallavaram,67,M
pallavaram,70,F
pallavaram,75,F
pallavaram,75,F
pallavaram,83,F
kancheepuram,1,M
kancheepuram,1,M
kancheepuram,5,M
kancheepuram,6,M
kancheepuram,13,M
kancheepuram,10,M
kancheepuram,17,M
kancheepuram,22,F
kancheepuram,20,F
kancheepuram,28,F
kancheepuram,31,M
kancheepuram,35,F
kancheepuram,42,F
kancheepuram,40,F
kancheepuram,46,M
kancheepuram,45,F
kancheepuram,53,F
kancheepuram,50,F
kancheepuram,56,F
kancheepuram,60,M
kancheepuram,63,M
kancheepuram,66,F
kancheepuram,71,F
kancheepuram,76,M
kancheepuram,78,F
kancheepuram,86,F
kancheepuram,88,F
vellore,3,M
vellore,7,M
vellore,11,M
vellore,10,F
vellore,15,F
vellore,18,F
vellore,20,F
vellore,27,F
vellore,33,F
vellore,38,F
vellore,41,F
vellore,48,F
vellore,46,F
vellore,53,F
vellore,50,M
vellore,58,F
vellore,62,F
vellore,60,F
vellore,66,F
vellore,70,F
vellore,73,F
vellore,76,F
vellore,87,F
vellore,84,F
ambur,0,M
ambur,2,F
ambur,7,F
ambur,12,F
ambur,11,F
ambur,16,F
ambur,17,F
ambur,23,F
ambur,25,F
ambur,27,F
ambur,32,F
ambur,35,F
ambur,38,F
ambur,40,M
ambur,45,M
ambur,46,M
ambur,52,F
ambur,50,M
ambur,57,M
ambur,58,M
ambur,60,F
ambur,60,F
ambur,66,F
ambur,68,F
ambur,71,F
ambur,71,F
ambur,75,F
ambur,83,F
tiruvannamalai,2,M
tiruvannamalai,7,M
tiruvannamalai,12,F
tiruvannamalai,11,F
tiruvannamalai,16,F
tiruvannamalai,15,F
tiruvannamalai,20,F
tiruvannamalai,25,F
tiruvannamalai,27,F
tiruvannamalai,30,F
tiruvannamalai,30,F
tiruvannamalai,37,F
tiruvannamalai,41,F
tiruvannamalai,40,F
tiruvannamalai,48,F
tiruvannamalai,50,M
tiruvannamalai,55,F
tiruvannamalai,55,F
tiruvannamalai,62,F
tiruvannamalai,65,F
tiruvannamalai,66,F
tiruvannamalai,73,F
tiruvannamalai,71,F
tiruvannamalai,76,F
tiruvannamalai,77,F
tiruvannamalai,80,F
tiruvannamalai,88,F
salem,3,M
salem,7,F
salem,10,M
salem,16,F
salem,21,F
salem,20,F
salem,27,F
salem,31,F
salem,33,F
salem,35,F
salem,43,M
salem,48,F
salem,47,F
salem,50,F
salem,51,F
salem,55,M
salem,56,M
salem,61,M
salem,60,F
salem,65,F
salem,70,F
salem,77,F
salem,88,F
salem,87,F
erode,2,F
erode,3,F
erode,5,M
erode,7,F
erode,12,F
erode,11,F
erode,17,F
erode,20,F
erode,25,F
erode,26,F
erode,32,F
erode,32,F
erode,38,F
erode,37,F
erode,42,F
erode,46,F
erode,45,F
erode,50,F
erode,53,F
erode,57,F
erode,58,M
erode,63,M
erode,67,F
erode,66,F
erode,73,F
erode,76,F
erode,87,F
erode,84,F
dindigul,3,F
dindigul,3,M
dindigul,8,F
dindigul,6,M
dindigul,10,F
dindigul,13,M
dindigul,17,F
dindigul,23,F
dindigul,28,F
dindigul,28,F
dindigul,32,F
dindigul,38,F
dindigul,38,F
dindigul,41,F
dindigul,48,M
dindigul,53,F
dindigul,51,M
dindigul,55,M
dindigul,62,F
dindigul,66,F
dindigul,65,F
dindigul,71,F
dindigul,72,F
dindigul,76,F
dindigul,88,F
dindigul,82,F
tiruchirappalli,1,F
tiruchirappalli,8,M
tiruchirappalli,13,F
tiruchirappalli,18,F
tiruchirappalli,23,F
tiruchirappalli,28,F
tiruchirappalli,28,F
tiruchirappalli,32,F
tiruchirappalli,38,F
tiruchirappalli,40,F
tiruchirappalli,46,F
tiruchirappalli,52,F
tiruchirappalli,57,F
tiruchirappalli,55,M
tiruchirappalli,61,M
tiruchirappalli,68,F
tiruchirappalli,66,F
tiruchirappalli,71,F
tiruchirappalli,78,F
tiruchirappalli,77,F
tiruchirappalli,87,F
tiruchirappalli,87,F
cuddalore,0,F
cuddalore,8,M
cuddalore,6,M
cuddalore,10,F
cuddalore,12,F
cuddalore,16,F
cuddalore,23,F
cuddalore,27,F
cuddalore,27,F
cuddalore,31,F
cuddalore,38,F
cuddalore,37,F
cuddalore,43,F
cuddalore,47,M
cuddalore,48,F
cuddalore,53,F
cuddalore,52,F
cuddalore,56,M
cuddalore,61,M
cuddalore,63,M
cuddalore,68,F
cuddalore,72,F
cuddalore,72,F
cuddalore,75,F
cuddalore,85,F
nagapattinam,2,M
nagapattinam,0,M
nagapattinam,7,F
nagapattinam,7,M
nagapattinam,13,F
nagapattinam,17,M
nagapattinam,16,M
nagapattinam,23,F
nagapattinam,25,F
nagapattinam,30,F
nagapattinam,35,F
nagapattinam,41,M
nagapattinam,46,F
nagapattinam,48,M
nagapattinam,52,F
nagapattinam,53,F
nagapattinam,58,M
nagapattinam,55,M
nagapattinam,63,F
nagapattinam,66,F
nagapattinam,73,F
nagapattinam,73,F
nagapattinam,77,F
nagapattinam,78,F
nagapattinam,89,F
nagapattinam,89,F
kumbakonam,0,M
kumbakonam,1,F
kumbakonam,8,F
kumbakonam,12,M
kumbakonam,17,F
kumbakonam,23,F
kumbakonam,20,F
kumbakonam,27,F
kumbakonam,32,F
kumbakonam,32,F
kumbakonam,37,F
kumbakonam,36,F
kumbakonam,42,F
kumbakonam,46,M
kumbakonam,46,M
kumbakonam,53,F
kumbakonam,58,M
kumbakonam,62,F
kumbakonam,67,F
kumbakonam,70,F
kumbakonam,71,F
kumbakonam,75,F
kumbakonam,77,F
kumbakonam,89,F
kumbakonam,84,F
thanjavur,0,F
thanjavur,7,F
thanjavur,7,M
thanjavur,10,M
thanjavur,10,M
thanjavur,15,F
thanjavur,16,F
thanjavur,20,F
thanjavur,23,F
thanjavur,26,F
thanjavur,32,F
thanjavur,35,F
thanjavur,36,F
thanjavur,40,F
thanjavur,40,F
thanjavur,45,M
thanjavur,53,M
thanjavur,51,M
thanjavur,58,F
thanjavur,60,F
thanjavur,62,F
thanjavur,66,F
thanjavur,70,F
thanjavur,75,F
thanjavur,85,F
pudukkottai,1,M
pudukkottai,7,M
pudukkottai,10,F
pudukkottai,15,F
pudukkottai,22,F
pudukkottai,25,F
pudukkottai,25,F
pudukkottai,33,F
pudukkottai,35,F
pudukkottai,35,F
pudukkottai,43,F
pudukkottai,47,F
pudukkottai,51,M
pudukkottai,52,M
pudukkottai,58,M
pudukkottai,60,M
pudukkottai,65,F
pudukkottai,66,F
pudukkottai,72,F
pudukkottai,70,F
pudukkottai,78,F
pudukkottai,77,F
pudukkottai,88,F
pudukkottai,83,F
karaikkudi,1,M
karaikkudi,7,M
karaikkudi,11,M
karaikkudi,12,F
karaikkudi,15,M
karaikkudi,22,F
karaikkudi,27,F
karaikkudi,32,F
karaikkudi,32,F
karaikkudi,35,F
karaikkudi,35,F
karaikkudi,43,F
karaikkudi,43,F
karaikkudi,46,F
karaikkudi,48,M
karaikkudi,52,M
karaikkudi,55,M
karaikkudi,61,F
karaikkudi,62,F
karaikkudi,67,F
karaikkudi,72,F
karaikkudi,77,M
karaikkudi,75,M
karaikkudi,87,F
madurai,2,M
madurai,7,F
madurai,7,M
madurai,13,M
madurai,13,F
madurai,18,M
madurai,18,F
madurai,21,F
madurai,27,F
madurai,25,F
madurai,32,F
madurai,35,F
madurai,37,F
madurai,43,F
madurai,43,F
madurai,45,F
madurai,47,M
madurai,50,F
madurai,51,F
madurai,55,M
madurai,61,M
madurai,66,F
madurai,73,F
madurai,76,F
madurai,75,F
madurai,85,F
madurai,84,F
rajapalayam,1,F
rajapalayam,7,F
rajapalayam,13,M
rajapalayam,17,M
rajapalayam,23,F
rajapalayam,20,F
rajapalayam,27,F
rajapalayam,28,F
rajapalayam,32,F
rajapalayam,35,F
rajapalayam,42,F
rajapalayam,48,M
rajapalayam,52,F
rajapalayam,53,F
rajapalayam,55,M
rajapalayam,58,M
rajapalayam,62,F
rajapalayam,60,F
rajapalayam,68,F
rajapalayam,71,F
rajapalayam,75,F
rajapalayam,84,F
rajapalayam,86,F
thoothukkudi,3,M
thoothukkudi,3,F
thoothukkudi,7,M
thoothukkudi,12,M
thoothukkudi,13,F
thoothukkudi,17,M
thoothukkudi,22,F
thoothukkudi,26,F
thoothukkudi,27,F
thoothukkudi,30,F
thoothukkudi,37,F
thoothukkudi,41,M
thoothukkudi,42,F
thoothukkudi,47,M
thoothukkudi,52,M
thoothukkudi,58,F
thoothukkudi,57,M
thoothukkudi,63,F
thoothukkudi,60,F
thoothukkudi,68,F
thoothukkudi,71,F
thoothukkudi,70,F
thoothukkudi,77,F
thoothukkudi,83,F
thoothukkudi,82,F
tirunelveli,0,F
tirunelveli,5,M
tirunelveli,12,F
tirunelveli,11,F
tirunelveli,15,F
tirunelveli,22,F
tirunelveli,27,F
tirunelveli,28,F
tirunelveli,30,F
tirunelveli,37,F
tirunelveli,35,F
tirunelveli,40,F
tirunelveli,48,F
tirunelveli,51,M
tirunelveli,53,F
tirunelveli,56,F
tirunelveli,58,F
tirunelveli,61,F
tirunelveli,61,F
tirunelveli,68,F
tirunelveli,66,F
tirunelveli,72,F
tirunelveli,76,F
tirunelveli,85,F
nagercoil,3,M
nagercoil,5,M
nagercoil,5,M
nagercoil,12,M
nagercoil,13,M
nagercoil,15,F
nagercoil,16,F
nagercoil,23,F
nagercoil,27,F
nagercoil,30,F
nagercoil,33,F
nagercoil,36,F
nagercoil,40,F
nagercoil,43,F
nagercoil,45,F
nagercoil,52,F
